StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q110,att_1,att_2,comp_1,comp_2,comp_3,words_1,level_1,level_2,hard_1_1,info_text,level_3,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,ai_knowledge_1,PROLIFIC_PID,clicked
2023-07-28 08:31:34,2023-07-28 08:31:34,Survey Test,,100,0,True,2023-07-28 08:31:34,R_da6Csg0WT41BnQG,,,,,,,test,,I agree,"Mauris aenean! Quam dapibus facilisi ligula, phasellus. Massa tempor accusamus.",John,Purple,Six people’s preferences for humans vs. machines,"MACHINE, HUMAN, HUMAN, MACHINE","Magnis elementum, montes praesent. Ab potenti! Vestibulum diam dui vel.",Non risus pretium tincidunt sed velit tempor molestie dictumst purus ridiculus velit maecenas.,Yes,Level 1,55,Imperdiet aenean non eleifend ligula proin? Lectus montes temporibus luctus massa massa potenti fermentum? Vulputate.,,Male,,Prefer Not to Say,,"Vulputate atque magna proin viverra auctor. Justo interdum aliquet rhoncus, erat.",Masters Degree (MS),,Yes,16,,0
2023-07-28 08:31:35,2023-07-28 08:31:35,Survey Test,,100,0,True,2023-07-28 08:31:35,R_8CSJ3VhVhmfRxqK,,,,,,,test,,I disagree,Quam vehicula platea faucibus id felis etiam porttitor at proin molestie.,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:35,2023-07-28 08:31:35,Survey Test,,100,0,True,2023-07-28 08:31:35,R_2oeOSwoPeMvq5p4,,,,,,,test,,I disagree,"Sagittis bibendum amet. A eros fermentum. Lorem magnis, enim facilisi pede dignissim? Dolor. Malesuada! Primis.",,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:35,2023-07-28 08:31:35,Survey Test,,100,0,True,2023-07-28 08:31:35,R_beZWsX5pAgNsTIi,,,,,,,test,,I agree,Sollicitudin nibh platea. Fringilla lorem? Nec scelerisque duis ac duis aliquam quis elit.,John,Purple,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",Orci sagittis rutrum felis ut facilisis! Orci faucibus interdum a eleifend at nonummy ultrices.,Ullamcorper pretium venenatis. Montes venenatis phasellus? Dapibus. Ridiculus ultrices euismod accumsan felis. Culpa urna fermentum.,Yes,Level 4,4,"Bibendum non, erat. Massa est integer at vestibulum eget pretium duis odio odio lorem, cursus.",,Male,,Prefer Not to Say,,"Eu quis quis molestie nulla accumsan arcu ut tempus lectus elementum vitae, phasellus phasellus.",Masters Degree (MS),,No,42,,0
2023-07-28 08:31:35,2023-07-28 08:31:35,Survey Test,,100,0,True,2023-07-28 08:31:36,R_4VERpAUEFCDy914,,,,,,,test,,I disagree,"Ultrices. Pede ipsum, natoque dui. Integer augue temporibus odio morbi ullamcorper vehicula! Aenean.",,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:36,2023-07-28 08:31:36,Survey Test,,100,0,True,2023-07-28 08:31:36,R_8uMyM8dX5nqhcFM,,,,,,,test,,I agree,"Est leo dapibus accusamus, tempor phasellus a posuere ridiculus ante pharetra sem pretium gravida.",Neither John nor Paul,Purple,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, MACHINE, MACHINE, HUMAN",Eros nulla gravida dui morbi. Wisi egestas proin pharetra maecenas quam.,Non elit rutrum. Commodo rutrum dolorem turpis tempor ipsum et. Tincidunt nunc.,Yes,Level 5,41,Nunc maecenas convallis temporibus iaculis molestie vivamus dignissim eros fermentum.,,Female,,Hispanic or Latino,,Vulputate sollicitudin velit magna eget facilisis sit etiam curabitur nibh tempor.,Other (please specify),Nonummy. Ante. Rhoncus nulla commodo wisi ridiculus sagittis tempor suspendisse nulla ante natoque porta tincidunt.,No,80,,0
2023-07-28 08:31:36,2023-07-28 08:31:36,Survey Test,,100,0,True,2023-07-28 08:31:36,R_87ARbc1XHsbFmAe,,,,,,,test,,I disagree,"Viverra wisi? Posuere interdum leo felis sapien praesent, sagittis proin! Sollicitudin sit sodales quis.",,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:36,2023-07-28 08:31:36,Survey Test,,100,0,True,2023-07-28 08:31:36,R_eh5dUkMKdIUsO0u,,,,,,,test,,I disagree,"Sem at. Interdum? Mattis posuere facilisi nonummy tempus, vel suspendisse lorem in sit eget proin.",,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:36,2023-07-28 08:31:36,Survey Test,,100,0,True,2023-07-28 08:31:37,R_25MmYg5f58D5GYe,,,,,,,test,,I disagree,Neque ligula suscipit molestie pellentesque at lacus elit mauris! Malesuada pharetra in.,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:37,2023-07-28 08:31:37,Survey Test,,100,0,True,2023-07-28 08:31:37,R_1M8jZK7llVHYO8u,,,,,,,test,,I disagree,Mattis ante morbi euismod odio ultrices quis ipsum neque turpis platea sapien.,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:37,2023-07-28 08:31:37,Survey Test,,100,0,True,2023-07-28 08:31:37,R_9uUTwPfsGrDu3n8,,,,,,,test,,I disagree,Magnis vivamus egestas cursus non? Dolorem justo. Rhoncus mi suspendisse duis euismod sapien.,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:37,2023-07-28 08:31:37,Survey Test,,100,0,True,2023-07-28 08:31:37,R_8rapVkhbgmY4u5U,,,,,,,test,,I agree,"Maecenas ultrices, ridiculus dolorem odio pharetra tortor ultricies id quis erat, vivamus venenatis.",Both John and Paul,Green,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:38,2023-07-28 08:31:38,Survey Test,,100,0,True,2023-07-28 08:31:38,R_a62mx1Pr6I4e4bY,,,,,,,test,,I agree,"Duis curabitur nullam convallis posuere erat ridiculus iaculis euismod neque tempora imperdiet. Ante, donec ridiculus.",John,Green,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:38,2023-07-28 08:31:38,Survey Test,,100,0,True,2023-07-28 08:31:38,R_0ocOhMF05GuJxhI,,,,,,,test,,I agree,"Diam diam? Mattis sollicitudin! Platea, duis. Turpis amet tincidunt egestas ut cursus diam at.",John,Green,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:38,2023-07-28 08:31:38,Survey Test,,100,0,True,2023-07-28 08:31:38,R_2f5lOKdMb6IOBqS,,,,,,,test,,I disagree,Eu. Aliquam auctor vulputate dignissim augue vivamus sodales fusce risus posuere! Auctor metus.,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:38,2023-07-28 08:31:38,Survey Test,,100,0,True,2023-07-28 08:31:38,R_7aCTZAJSuqZVEP4,,,,,,,test,,I agree,Molestie praesent dui integer commodo dui dictumst! Laoreet cras mattis ante volutpat.,Both John and Paul,Purple,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"MACHINE, HUMAN, HUMAN, MACHINE",Phasellus amet fermentum et wisi quis magnis vitae pharetra accumsan? Accumsan ante dignissim.,"Donec? Tellus, magnis. Ultricies pretium felis! Eget justo nunc mauris. Magnis.",Yes,Level 1,37,Donec accusamus fermentum cursus. Ac imperdiet! Suscipit. Est vitae vivamus lorem leo dapibus nibh.,,Female,,Black or African American,,Enim cursus tincidunt ante neque nunc euismod sollicitudin curabitur ridiculus ullamcorper egestas felis.,"Professional Degree (MD, JD, etc.)",,Yes,83,,0
2023-07-28 08:31:39,2023-07-28 08:31:39,Survey Test,,100,0,True,2023-07-28 08:31:39,R_a4Plzur6vTYw2Ym,,,,,,,test,,I disagree,Porta viverra at mi dignissim? Magnis a orci natoque neque atque.,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:39,2023-07-28 08:31:39,Survey Test,,100,0,True,2023-07-28 08:31:39,R_br2vHF73m6YCilo,,,,,,,test,,I disagree,"Vulputate et dui, malesuada quis nonummy elementum? Ac erat dignissim.",,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:39,2023-07-28 08:31:39,Survey Test,,100,0,True,2023-07-28 08:31:39,R_9MN6YWMqbCTYKsS,,,,,,,test,,I disagree,"Consequat, odio lacus dictumst. Volutpat interdum vulputate turpis? Mattis aliquam molestie aliquet bibendum.",,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:39,2023-07-28 08:31:39,Survey Test,,100,0,True,2023-07-28 08:31:39,R_aWu5PEZJs3egBdc,,,,,,,test,,I agree,Justo. Dolor? Ac et erat tellus volutpat aliquet! Pretium sodales elementum. Est.,Paul,Green,Six people’s preferences for humans vs. machines,"HUMAN, MACHINE, MACHINE, HUMAN",Elit integer urna nullam. Dictumst placerat ligula tempor porttitor fusce bibendum! Sem.,"Vehicula massa cras sit potenti sed amet justo, dolor at natoque.",Yes,Level 6,38,Convallis proin egestas? Potenti? Nec tempora risus phasellus montes egestas justo non potenti euismod.,,Male,,Other (please specify),Dictumst imperdiet metus imperdiet tempora pede tempora auctor consequat. Ipsum posuere scelerisque aenean vitae.,Porttitor! Malesuada venenatis nulla nullam iaculis. Temporibus? Quam vulputate blandit gravida.,Masters Degree (MS),,Yes,19,,0
2023-07-28 08:31:40,2023-07-28 08:31:40,Survey Test,,100,0,True,2023-07-28 08:31:40,R_eLOWRrt2l5kJ7E2,,,,,,,test,,I disagree,Lectus? Vivamus dapibus facilisis est lorem? Ab! Platea ridiculus vulputate montes? Consequat.,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:40,2023-07-28 08:31:40,Survey Test,,100,0,True,2023-07-28 08:31:40,R_3L60zyZ2ER1PpFs,,,,,,,test,,I agree,Ultricies eu euismod diam suspendisse mattis. Etiam pharetra luctus ridiculus? Proin.,John,Green,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:40,2023-07-28 08:31:40,Survey Test,,100,0,True,2023-07-28 08:31:40,R_bpaCGFSHILkCIVo,,,,,,,test,,I disagree,Dolorem. Purus donec. Ut tempus dolor auctor! Euismod dui magnis! A montes.,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:41,2023-07-28 08:31:41,Survey Test,,100,0,True,2023-07-28 08:31:41,R_6zenx1SzixG29E2,,,,,,,test,,I agree,Odio ante donec accusamus amet nunc vitae curabitur leo ultrices.,Paul,Green,The number of typical daily tasks controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN","In quam. Dignissim malesuada ut. Pede. Phasellus eleifend? Wisi posuere imperdiet, sed tortor scelerisque praesent.",Posuere velit wisi mattis porta dolorem. Phasellus molestie odio fusce bibendum nec sed dolor consectetuer.,Yes,Level 4,40,Vulputate a eleifend vel eleifend ab? Suspendisse? Id ac elit.,,Other (please specify),"Vulputate leo nec lectus, facilisi molestie! Potenti pharetra vehicula ut sagittis platea.",Hispanic or Latino,,Vulputate ridiculus leo ipsum quam orci imperdiet ridiculus porta curabitur pellentesque dictumst purus pharetra imperdiet.,Vocational/Technical School (2 year),,No,80,,0
2023-07-28 08:31:41,2023-07-28 08:31:41,Survey Test,,100,0,True,2023-07-28 08:31:41,R_9YQEUO59pEtii46,,,,,,,test,,I disagree,"Sollicitudin dolor? Elementum vehicula. Imperdiet molestie aenean magna. Fusce fermentum potenti. Ab, sit proin. Curabitur.",,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:41,2023-07-28 08:31:41,Survey Test,,100,0,True,2023-07-28 08:31:41,R_d0eSC7QlL1nQgl0,,,,,,,test,,I agree,Accumsan vestibulum a dui tincidunt tempor! Augue enim nulla eleifend dui metus blandit quam elit.,Both John and Paul,Purple,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"MACHINE, MACHINE, MACHINE, MACHINE",Nunc turpis accusamus. Fermentum sollicitudin velit odio facilisis turpis. Sit tortor posuere! Integer.,"Phasellus dictumst velit. Velit faucibus urna. Turpis quam. Montes. Lorem maecenas est justo facilisi, risus.",Yes,Level 2,40,Eleifend euismod ab nibh ullamcorper maecenas blandit in volutpat fringilla ultrices.,,Male,,Asian,,"Ante pede cursus vehicula, luctus ac platea egestas non risus. Iaculis id! Lectus dignissim bibendum.",Vocational/Technical School (2 year),,No,80,,0
2023-07-28 08:31:41,2023-07-28 08:31:41,Survey Test,,100,0,True,2023-07-28 08:31:41,R_1S1vj8PG6O6agzY,,,,,,,test,,I disagree,"Urna diam. Sapien arcu imperdiet culpa sed aliquam sodales quam turpis, pharetra, et curabitur odio.",,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:42,2023-07-28 08:31:42,Survey Test,,100,0,True,2023-07-28 08:31:42,R_5C7h1Bo7gUri3Q2,,,,,,,test,,I agree,"Wisi. Commodo, dignissim nunc wisi bibendum phasellus egestas sit natoque curabitur, morbi vel.",Both John and Paul,Purple,The number of typical daily tasks controlled by humans vs. machines,"HUMAN, MACHINE, MACHINE, HUMAN","Tincidunt vivamus risus. Non euismod phasellus blandit. Erat eget egestas, vehicula.",Montes tempus facilisis id sagittis non! Euismod maecenas id massa nonummy pretium.,No,,,,Level 5,Female,,Prefer Not to Say,,"Mauris venenatis erat aliquam ac integer, fermentum! Aenean elementum egestas aenean. Vulputate blandit? Eget primis.","Professional Degree (MD, JD, etc.)",,Yes,85,,0
2023-07-28 08:31:42,2023-07-28 08:31:42,Survey Test,,100,0,True,2023-07-28 08:31:42,R_b3i5L66SmgitRbg,,,,,,,test,,I disagree,Elit. Maecenas lorem ipsum quam neque ullamcorper commodo dui pellentesque! Sagittis purus praesent mattis.,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:42,2023-07-28 08:31:42,Survey Test,,100,0,True,2023-07-28 08:31:42,R_9SnMoTbz45XyMJw,,,,,,,test,,I agree,"Faucibus, est facilisi. Vel gravida a orci odio posuere nec, nec.",John,Green,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:42,2023-07-28 08:31:42,Survey Test,,100,0,True,2023-07-28 08:31:43,R_3mHI9w4YkNr4Zoi,,,,,,,test,,I agree,"Rutrum, mi arcu wisi id facilisis primis sem, tellus platea laoreet.",John,Green,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:43,2023-07-28 08:31:43,Survey Test,,100,0,True,2023-07-28 08:31:43,R_77LuWb68MGbM4pU,,,,,,,test,,I disagree,Elementum a bibendum. Morbi lorem pharetra ullamcorper odio sodales! Iaculis! Laoreet sem praesent euismod cras.,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:43,2023-07-28 08:31:43,Survey Test,,100,0,True,2023-07-28 08:31:43,R_22VnCbhYxAY0fr0,,,,,,,test,,I agree,Tempora non malesuada ultrices ridiculus ridiculus duis scelerisque. Mi per sagittis.,Neither John nor Paul,Green,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:43,2023-07-28 08:31:43,Survey Test,,100,0,True,2023-07-28 08:31:43,R_2uEZUviQob5ThZ4,,,,,,,test,,I agree,Dapibus. Etiam posuere platea non! Dolor arcu mauris maecenas placerat. Arcu. Mi massa.,Neither John nor Paul,Green,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:43,2023-07-28 08:31:43,Survey Test,,100,0,True,2023-07-28 08:31:44,R_bOvn0zwv6qQsmbA,,,,,,,test,,I agree,"Quis mi atque consectetuer? Velit laoreet lectus ullamcorper risus a vitae? Cras, imperdiet.",Both John and Paul,Purple,Six people’s preferences for humans vs. machines,"MACHINE, HUMAN, HUMAN, MACHINE",Tempor at cursus elementum enim ultrices curabitur! Sapien nec tempora felis mattis.,"Et quis luctus neque, ridiculus justo sollicitudin nullam praesent commodo atque mattis sodales.",No,,,,Level 3,Other (please specify),Ridiculus nec blandit mi eleifend sollicitudin laoreet felis ligula facilisis quam.,Mixed,,"Eget, per ac tempor? Auctor lacus, maecenas, egestas! Porttitor dolor elementum.",Vocational/Technical School (2 year),,Yes,51,,0
2023-07-28 08:31:44,2023-07-28 08:31:44,Survey Test,,100,0,True,2023-07-28 08:31:44,R_3dBVvqRx2oQTUIS,,,,,,,test,,I agree,Felis maecenas vivamus aliquet felis. Atque a tempus suscipit. Viverra diam. Justo! Ultrices montes.,Both John and Paul,Purple,Six people’s preferences for humans vs. machines,"MACHINE, HUMAN, HUMAN, MACHINE",Bibendum tortor. Malesuada consectetuer montes mattis risus. Facilisis euismod velit auctor vestibulum elementum eros. Porttitor.,Aliquam volutpat primis potenti atque porta natoque ut montes ipsum. Dui ultricies.,No,,,,Level 6,Other (please specify),Augue risus purus! Eget maecenas primis malesuada enim ullamcorper dignissim laoreet ut.,Black or African American,,Eleifend ante accumsan vehicula lectus elit amet aliquet sagittis purus fringilla culpa.,College Graduate (4 year),,Yes,32,,0
2023-07-28 08:31:44,2023-07-28 08:31:44,Survey Test,,100,0,True,2023-07-28 08:31:44,R_5hwEVcvYO41tVSC,,,,,,,test,,I agree,Viverra tincidunt ultricies laoreet. Vel ab aliquet wisi culpa est porta platea.,John,Purple,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"MACHINE, MACHINE, MACHINE, MACHINE",Atque interdum consequat enim dolorem. Convallis curabitur tempora elit sollicitudin! Ante. Non aenean tempora! Venenatis.,Et? Pellentesque. Elementum egestas sapien vivamus aliquam malesuada blandit mi ab faucibus.,No,,,,Level 2,Other (please specify),"Vel? Aenean placerat sit, consectetuer platea pretium quam fusce sed purus.",Other (please specify),Cursus duis. Accumsan ullamcorper quis fermentum montes eros. Commodo vitae! Viverra.,"Montes ultricies consectetuer pede! Luctus massa culpa erat etiam, potenti eros morbi mauris phasellus.",Some College,,Yes,9,,0
2023-07-28 08:31:44,2023-07-28 08:31:44,Survey Test,,100,0,True,2023-07-28 08:31:44,R_3PLsOrVFJafFw2y,,,,,,,test,,I disagree,Risus fusce rhoncus arcu. Egestas temporibus mauris! At nonummy pellentesque augue.,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:44,2023-07-28 08:31:44,Survey Test,,100,0,True,2023-07-28 08:31:45,R_0wXG0Q77jBu44bI,,,,,,,test,,I disagree,Ultrices. Erat egestas fusce arcu a egestas ab ullamcorper accusamus! Suspendisse.,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:45,2023-07-28 08:31:45,Survey Test,,100,0,True,2023-07-28 08:31:45,R_56jmpyhYzsCeyDs,,,,,,,test,,I disagree,Consequat arcu tincidunt nunc turpis nulla maecenas lorem risus pharetra vel. Morbi duis.,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:45,2023-07-28 08:31:45,Survey Test,,100,0,True,2023-07-28 08:31:45,R_3WoXNV4CKIPxSdw,,,,,,,test,,I disagree,Metus risus tortor? Laoreet sagittis! Natoque justo pretium tempora pellentesque vehicula donec eu dapibus rutrum.,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:45,2023-07-28 08:31:45,Survey Test,,100,0,True,2023-07-28 08:31:45,R_7NSype2p23ZbRGK,,,,,,,test,,I agree,Tempora pretium aenean curabitur blandit turpis. Pellentesque at sagittis accumsan ultricies.,Both John and Paul,Green,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:46,2023-07-28 08:31:46,Survey Test,,100,0,True,2023-07-28 08:31:46,R_cXRXgtKJXwML31Q,,,,,,,test,,I agree,Facilisis proin curabitur scelerisque! Consequat potenti? Tempora vel nonummy ligula euismod.,John,Green,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:46,2023-07-28 08:31:46,Survey Test,,100,0,True,2023-07-28 08:31:46,R_3DUAQXmL1YRFNpI,,,,,,,test,,I agree,Pretium interdum blandit leo sapien. Eu per in facilisi egestas ridiculus pede. Dignissim scelerisque.,John,Purple,Six people’s preferences for humans vs. machines,"MACHINE, HUMAN, HUMAN, MACHINE","Ultrices ante? Sit! Quis turpis, temporibus ab, dolor, quis, interdum.","Elementum? Duis primis aliquet, culpa. Vehicula. Dolor lacus magna nibh! Mi donec auctor.",No,,,,Level 3,Male,,Hispanic or Latino,,Pede accusamus magna risus venenatis magnis orci vulputate tempora eros.,"Professional Degree (MD, JD, etc.)",,Yes,14,,0
2023-07-28 08:31:46,2023-07-28 08:31:46,Survey Test,,100,0,True,2023-07-28 08:31:46,R_6XbWW18Ufkba6zk,,,,,,,test,,I agree,Ipsum eros ac non porta lectus duis dictumst eleifend ridiculus.,Paul,Purple,The number of typical daily tasks controlled by humans vs. machines,"MACHINE, HUMAN, HUMAN, MACHINE",Maecenas commodo sagittis aliquam ultrices venenatis enim praesent dignissim. Montes.,"Vivamus venenatis temporibus nonummy! Non ridiculus, massa. Metus ut sed amet imperdiet.",Yes,Level 3,5,Fermentum fusce lectus dolorem duis accusamus lacus mattis ab mi.,,Other (please specify),Nullam nonummy praesent massa dolor massa massa. Maecenas morbi auctor rutrum leo. Morbi nec.,Asian,,"Tincidunt rhoncus, fusce tempus tempor nibh pellentesque et morbi vivamus.",Masters Degree (MS),,Yes,68,,0
2023-07-28 08:31:46,2023-07-28 08:31:46,Survey Test,,100,0,True,2023-07-28 08:31:47,R_4M96MZyuFG3bA3A,,,,,,,test,,I disagree,"Cras nec imperdiet amet dolor odio? Rutrum elementum volutpat curabitur, at tellus gravida accumsan posuere.",,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:47,2023-07-28 08:31:47,Survey Test,,100,0,True,2023-07-28 08:31:47,R_5sFy1NED3DIX53M,,,,,,,test,,I agree,"Auctor quam. Purus? Mattis blandit. Nullam pede. Felis potenti. Tincidunt, risus.",Paul,Green,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"MACHINE, HUMAN, HUMAN, MACHINE","Felis elit suspendisse ipsum sed pretium tempor magna arcu. Dapibus ligula justo, proin accumsan.","Cras! Maecenas dolor primis sollicitudin lacus morbi et luctus tortor tincidunt cursus! Eu facilisi, velit.",No,,,,Level 3,Female,,Asian,,Commodo molestie pharetra sed vivamus. Aenean potenti nonummy malesuada eleifend ipsum tincidunt.,Vocational/Technical School (2 year),,No,17,,0
2023-07-28 08:31:47,2023-07-28 08:31:47,Survey Test,,100,0,True,2023-07-28 08:31:47,R_87dW2okqwPt9qjs,,,,,,,test,,I agree,Et velit duis sagittis mattis cursus sit faucibus urna. Atque! Vestibulum placerat pharetra.,John,Purple,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, MACHINE, MACHINE, HUMAN",Cras nibh atque egestas fusce metus dignissim dignissim orci rhoncus.,Sit ipsum sem convallis diam vehicula tempora vestibulum risus mi mi id wisi sapien fusce.,No,,,,Level 1,Prefer not to disclose,,White or European,,Atque auctor? Primis etiam cras posuere urna culpa. Velit non natoque vehicula purus.,Vocational/Technical School (2 year),,Yes,98,,0
2023-07-28 08:31:47,2023-07-28 08:31:47,Survey Test,,100,0,True,2023-07-28 08:31:47,R_cTmrJLUR9E5u5tc,,,,,,,test,,I agree,"Auctor a, vel fusce justo purus natoque dapibus dolorem viverra proin aliquam magnis! Aenean dignissim.",Both John and Paul,Purple,Six people’s preferences for humans vs. machines,"HUMAN, MACHINE, MACHINE, HUMAN",Wisi molestie tempus maecenas duis interdum ante diam sagittis sit. Erat.,Nulla facilisi urna id elementum cursus tempus. Vestibulum ab pretium elementum ante at turpis platea.,Yes,Level 2,37,"Sollicitudin rutrum accumsan pede vitae cursus placerat commodo, sagittis interdum, tempus.",,Other (please specify),"Montes dolorem facilisis, cras magnis duis nonummy. Dictumst? Ab diam.",Prefer Not to Say,,Potenti! Suspendisse elit auctor nunc atque pretium purus. Vitae justo culpa enim platea.,Other (please specify),Dolor! Nullam risus interdum euismod vestibulum morbi tellus venenatis! Facilisis.,No,70,,0
2023-07-28 08:31:48,2023-07-28 08:31:48,Survey Test,,100,0,True,2023-07-28 08:31:48,R_8q3F563uxJBT4x0,,,,,,,test,,I agree,"Accusamus, ultrices egestas malesuada neque. Odio lacus odio suscipit dolor culpa nonummy vulputate.",John,Green,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:48,2023-07-28 08:31:48,Survey Test,,100,0,True,2023-07-28 08:31:48,R_0U7WyPvOTL70AL4,,,,,,,test,,I agree,"Dolorem aliquam ultricies vitae augue placerat? Urna. Viverra, suspendisse! Euismod. Aliquet nonummy.",Neither John nor Paul,Green,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:48,2023-07-28 08:31:48,Survey Test,,100,0,True,2023-07-28 08:31:48,R_06XZBsfIP4OmnlA,,,,,,,test,,I disagree,Potenti interdum sollicitudin aenean urna ut gravida volutpat ut! Dolor quam pede tellus.,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:48,2023-07-28 08:31:48,Survey Test,,100,0,True,2023-07-28 08:31:48,R_5j2ru3iGViARRoa,,,,,,,test,,I agree,Mauris. Erat pede nec amet eleifend! Malesuada sem tempus. Dolorem venenatis.,Paul,Purple,Six people’s preferences for humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN","Scelerisque diam! Suspendisse, quam eu sit posuere eget? Vulputate orci.",Leo non vel interdum metus accusamus dapibus dolorem mattis felis.,Yes,Level 4,78,"Proin velit sodales magnis ultricies ut accumsan! Phasellus arcu facilisis, elit.",,Other (please specify),Massa proin ut? Elementum nulla. Aliquet laoreet nullam pede metus praesent. Molestie.,Prefer Not to Say,,Convallis aliquam vitae platea? Interdum interdum! Et. Mauris ut non gravida quam accumsan diam odio.,"Professional Degree (MD, JD, etc.)",,Yes,93,,0
2023-07-28 08:31:49,2023-07-28 08:31:49,Survey Test,,100,0,True,2023-07-28 08:31:49,R_ebV9D5P9aULL7zU,,,,,,,test,,I disagree,Tempus placerat. Euismod vulputate praesent! Vitae eu morbi proin aliquam ac mattis potenti sagittis.,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 08:31:49,2023-07-28 08:31:49,Survey Test,,100,0,True,2023-07-28 08:31:49,R_1zegSnPicfnefsy,,,,,,,test,,I agree,Tempora magnis ultrices volutpat cras facilisi lacus consequat primis tempora suspendisse? Vestibulum.,Neither John nor Paul,Purple,The number of typical daily tasks controlled by humans vs. machines,"MACHINE, HUMAN, HUMAN, MACHINE",Amet dolor suspendisse. Sollicitudin magnis sollicitudin. Cursus justo! Pharetra dictumst ultricies.,"Porta commodo lacus sodales sit, interdum commodo aliquam vitae in.",Yes,Level 2,73,"Id amet malesuada facilisis, eleifend nulla porta auctor convallis ligula.",,Prefer not to disclose,,Mixed,,Facilisi accumsan consectetuer vitae orci vehicula. Tempora imperdiet natoque leo morbi.,Other (please specify),"Eu nunc? Duis magnis suspendisse natoque culpa orci luctus laoreet! Ab consectetuer sapien dapibus, consectetuer.",Yes,27,,0
2023-07-28 08:31:49,2023-07-28 08:31:49,Survey Test,,100,0,True,2023-07-28 08:31:49,R_d10Dw1hsAxpYHBk,,,,,,,test,,I agree,"Aenean eleifend. Sed curabitur. Magnis elit, odio platea ultrices? Venenatis.",Neither John nor Paul,Purple,The number of typical daily tasks controlled by humans vs. machines,"MACHINE, MACHINE, MACHINE, MACHINE",Odio? Ut natoque gravida faucibus. Nonummy? Sagittis augue accusamus nunc viverra.,Dictumst justo cras. Ultricies? Sollicitudin sodales facilisis vitae. Integer vehicula non dolorem.,No,,,,Level 4,Male,,Black or African American,,Aenean porttitor temporibus? Iaculis enim mi risus est eu enim fringilla.,"Professional Degree (MD, JD, etc.)",,Yes,66,,0
2023-07-28 08:31:49,2023-07-28 08:31:49,Survey Test,,100,0,True,2023-07-28 08:31:50,R_6FQ0Am8Cbo24elU,,,,,,,test,,I disagree,"Arcu justo ut vivamus, orci temporibus pharetra euismod luctus proin gravida, etiam, a natoque.",,,,,,,,,,,,,,,,,,,,,,
