StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,prolific_id,att_1,att_2,comp_1,comp_2,automation,firm_resp_1,human_resp_1,firm_liable_1,human_liable_1,reason,comp_3,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,ai_knowledge_1,workerID,hitID,assignmentId,label
10/21/25 13:07,10/21/25 13:10,IP Address,98.242.179.18,100,167,TRUE,10/21/25 13:10,R_3Iv0qAvKzb5RxHc,,,,,26.0178,-80.3423,anonymous,EN,I agree,655f96e689f922fe983fed35,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,80,62,71,61,I believe the company is more liable because automation system was turned on which meant that the car was more in charge than the human driver. The human driver trusted the system to be able to handle any potential accidents.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Asian,-99,30,College Graduate (4 year),-99,70,,,,AutoDrive
10/21/25 13:04,10/21/25 13:10,IP Address,76.118.160.179,100,369,TRUE,10/21/25 13:10,R_1qwtXxoNKj01mzA,,,,,42.9827,-70.9472,anonymous,EN,I agree,63f7797962ef60aa14774fa3,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,70,60,65,65,"I think both have to pay restitution to the driver, because the driver looked away from the road, and the car has software in it that traces back to Aeon. If the driver was made aware of what the car can and can't do, the blame would be decided on that. ",The ${e://Field/label} system was 'switched off' at the time of the accident,Male,-99,White or European,-99,47,Some College,-99,30,,,,CoDrive
10/21/25 13:06,10/21/25 13:10,IP Address,172.59.76.133,100,271,TRUE,10/21/25 13:10,R_7HLIkcZmW0Q0UHp,,,,,39.0352,-94.5456,anonymous,EN,I agree,5eacd70006f95f33990e3df9,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,0,100,0,100,The driver while being driven by an automated car still has the responsibility to watch his or her surroundings.  Because of this he should have seen the stop sign instead of texting. ,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,44,High School or Equivalent,-99,70,,,,AutoDrive
10/21/25 13:05,10/21/25 13:10,IP Address,174.171.131.193,100,334,TRUE,10/21/25 13:10,R_138zA0HTQ0kJH7a,,,,,29.7009,-95.5885,anonymous,EN,I agree,6632edd68127fba862de05bf,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,20,80,80,20,The system should have worked since it was turned on. The company should bear the majority of the responsibility.,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,Hispanic or Latino,-99,43,College Graduate (4 year),-99,30,,,,CoDrive
10/21/25 13:05,10/21/25 13:10,IP Address,150.220.51.169,100,308,TRUE,10/21/25 13:10,R_1pVy0mJO9temCcK,,,,,29.8903,-97.6689,anonymous,EN,I agree,66c63618d761826ba5a73db8,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,40,100,40,100,I think both human and the company are liable to an extent because it is a system reliant on both participants. It also depends on whether the human understands the limitations of the system.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Hispanic or Latino,-99,76,High School or Equivalent,-99,82,,,,CoDrive
10/21/25 13:05,10/21/25 13:10,IP Address,208.83.175.70,100,307,TRUE,10/21/25 13:10,R_7QU8GvbHnw9MaNX,,,,,42.2781,-74.916,anonymous,EN,I agree,646e4572cbed17f6bbacec12,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,40,60,40,60,"I think the human should always be the one held responsible as if you are behind the wheel, you should always be alert and paying attention, regardless if you are operating the vehicle or not.",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,40,Some College,-99,55,,,,AutoDrive
10/21/25 13:04,10/21/25 13:10,IP Address,97.177.153.106,100,363,TRUE,10/21/25 13:10,R_7qgcDhgkXxy73wZ,,,,,29.9375,-90.0848,anonymous,EN,I agree,67aced4b25f62493088645b8,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",6,82,83,71,82,"I think that the company and the driver are equally responsible. The company created a flawed product that led to an accident. However, the driver should also have been paying attention. ",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,33,College Graduate (4 year),-99,38,,,,AutoDrive
10/21/25 13:07,10/21/25 13:11,IP Address,73.40.114.33,100,235,TRUE,10/21/25 13:11,R_5IWrWHypUGWwTV7,,,,,37.4365,-77.4807,anonymous,EN,I agree,65c1501098be0f409188762f,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,25,100,30,100,The human should have been paying attention,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Black or African American,-99,33,Some College,-99,66,,,,CoDrive
10/21/25 13:06,10/21/25 13:11,IP Address,107.122.93.119,100,328,TRUE,10/21/25 13:11,R_19qJGa9Q9jQYUmt,,,,,39.7542,-89.5731,anonymous,EN,I agree,663a5c30b165c43a88aac44f,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,85,29,78,33,"The auto drive was on, it should have recognized the stop sign",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,32,Some College,-99,67,,,,AutoDrive
10/21/25 13:04,10/21/25 13:11,IP Address,172.56.220.145,100,414,TRUE,10/21/25 13:11,R_6O813nvMlSTRPE4,,,,,39.9486,-75.2339,anonymous,EN,I agree,5e00f9a211999fcea4169800,Paul,Neither Agree nor Disagree,The number of typical daily tasks controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,40,70,51,60,As a driver you are supposed to have control of your vehicle at all times. Cell phones and other devices are a hazard. However in this scenario there was a co driver that also failed. ,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,Black or African American,-99,66,College Graduate (4 year),-99,75,,,,CoDrive
10/21/25 13:07,10/21/25 13:11,IP Address,76.34.47.137,100,251,TRUE,10/21/25 13:11,R_7LdNcCwfpNtKjbc,,,,,37.3268,-87.4958,anonymous,EN,I agree,634ef87aec0966557c825573,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,90,30,90,30,"The autodrive was on, so in theory, the car should have noticed the stop sign. I don't think the human is liable for this acident, unless the auto drive was turned off.",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,32,Some College,-99,70,,,,AutoDrive
10/21/25 13:08,10/21/25 13:11,IP Address,216.56.48.134,100,171,TRUE,10/21/25 13:11,R_1Dt3cInvmCGgLqF,,,,,44.6615,-90.179,anonymous,EN,I agree,67b9d746fcdac8285c79cb7e,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,74,77,71,68,I think they are both responsible. The auto drive should have seen the stop sign but the driver in the car should be paying attention also.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,51,Masters Degree (MS),-99,77,,,,AutoDrive
10/21/25 13:06,10/21/25 13:11,IP Address,172.56.70.190,100,311,TRUE,10/21/25 13:11,R_1frNJUXmblQUUfX,,,,,33.7722,-84.3928,anonymous,EN,I agree,633485c40e46cf7e9a2f2ca1,Paul,Neither Agree nor Disagree,The number of typical daily tasks controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",2,0,100,0,100,The human driver is 100% responsible. Having extra features in your car does not absolve you of being responsible for the safely of others on the road.,The ${e://Field/label} system was 'switched off' at the time of the accident,Male,-99,White or European,-99,40,High School or Equivalent,-99,20,,,,CoDrive
10/21/25 13:06,10/21/25 13:11,IP Address,68.224.47.63,100,337,TRUE,10/21/25 13:11,R_6F0pA9QGmCxmrND,,,,,36.1473,-115.2202,anonymous,EN,I agree,662c299e6db88649ff13ccae,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,75,75,80,80,I think they are equally responsible. A human cannot trust a programmed machine to not make mistakes.  they both are responsible,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,57,High School or Equivalent,-99,20,,,,AutoDrive
10/21/25 13:06,10/21/25 13:11,IP Address,141.239.171.216,100,317,TRUE,10/21/25 13:11,R_1B2P0IN3w5cq2Na,,,,,21.3454,-158.0842,anonymous,EN,I agree,5ddf3a3a23f9f1eabaf02ad5,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,50,100,50,100,"I think the human is more at fault because they shouldn’t have put all their trust in the car - machines can make mistakes, it’s imperative that the human in the car is still paying attention ",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Other (please specify),Iranian/Persian,39,College Graduate (4 year),-99,70,,,,CoDrive
10/21/25 13:04,10/21/25 13:11,IP Address,198.38.58.195,100,442,TRUE,10/21/25 13:11,R_5ctreVf9YH9BLue,,,,,34.8712,-85.2908,anonymous,EN,I agree,6643a23e1668916a901333d9,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",6,100,9,100,0,"I think the company is liable because the designed the system and it failed, so they should have to pay.",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,36,Some College,-99,80,,,,AutoDrive
10/21/25 13:08,10/21/25 13:12,IP Address,198.190.54.17,100,202,TRUE,10/21/25 13:12,R_3z6LqRRjKrQsYDL,,,,,33.7046,-117.8739,anonymous,EN,I agree,56c984eb10a82f0006ffd111,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,63,74,61,78,I think the human is still responsible since they are also controlling the vehicle,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,Asian,-99,30,College Graduate (4 year),-99,45,,,,AutoDrive
10/21/25 13:07,10/21/25 13:12,IP Address,108.251.229.92,100,270,TRUE,10/21/25 13:12,R_5XtOE0nNmjFTCiB,,,,,33.7596,-84.7463,anonymous,EN,I agree,5eba16d1843bd1154b5a2aa9,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"MACHINE, HUMAN, HUMAN, MACHINE",5,94,35,82,23,I think that Aeon is more liable because if the AutoDrive was switched on then it should have stopped the car itself. The only mistake was a human trusting such a car.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Black or African American,-99,25,College Graduate (4 year),-99,65,,,,AutoDrive
10/21/25 13:08,10/21/25 13:12,IP Address,70.40.79.140,100,236,TRUE,10/21/25 13:12,R_3dG1hMsG7SFcFok,,,,,33.9654,-78.0359,anonymous,EN,I agree,5c7cf8b58ca9000001b52f6e,Paul,Neither Agree nor Disagree,The number of typical daily tasks controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,91,10,91,11,"Aeon is the one responsible since the Codrive system is turned on. If the man was driving himself, I doubt he would have checked his phone.",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,34,High School or Equivalent,-99,75,,,,CoDrive
10/21/25 13:04,10/21/25 13:12,IP Address,108.248.59.80,100,449,TRUE,10/21/25 13:12,R_5mzbNZUEmDzSqJN,,,,,37.705,-121.0855,anonymous,EN,I agree,5aeba5b323fdd50001d0a155,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,70,81,91,70,"I think both the human and the company is liable for the accident because the human relied on the car to stop when they should have been paying attention, and the car failed to brake when it should have.",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Asian,-99,35,High School or Equivalent,-99,41,,,,CoDrive
10/21/25 13:10,10/21/25 13:12,IP Address,63.152.7.91,100,154,TRUE,10/21/25 13:12,R_3qb01SnwuFBF8D8,,,,,42.0228,-91.6572,anonymous,EN,I agree,66d9d8108156d32cbe34ee6f,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",6,85,8,84,73,I think Aeon's AutoDrive is responsible. The programming is wrong and must be held accountable. ,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,58,College Graduate (4 year),-99,41,,,,AutoDrive
10/21/25 13:03,10/21/25 13:12,IP Address,38.145.147.217,100,560,TRUE,10/21/25 13:12,R_51MuUiaMb4VH10l,,,,,41.9795,-76.508,anonymous,EN,I agree,61074ae762b0186a302f1028,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,100,0,100,0,"autodrive was set to on, its the systems responsibility",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,40,Some College,-99,40,,,,AutoDrive
10/21/25 13:09,10/21/25 13:13,IP Address,204.113.88.208,100,188,TRUE,10/21/25 13:13,R_5jBV1QHFrXjJQ12,,,,,40.7545,-111.883,anonymous,EN,I agree,673d23b251f56d0010aa50ee,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,80,75,75,75,"If the self driving system is used to drive the car, it is responsible for what happens",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,60,College Graduate (4 year),-99,71,,,,AutoDrive
10/21/25 13:05,10/21/25 13:13,IP Address,50.36.254.222,100,446,TRUE,10/21/25 13:13,R_1VjNpSGOTBrE2pq,,,,,43.1963,-86.2717,anonymous,EN,I agree,663a6537d8be42a9bd890765,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,51,60,51,60,"They are both responsible. The company for falsely advertising that its automated driving is safe and capable of allowing the driver to not pay attention, and the driver for believing they could relinquish the responsibility of driving a death  machine just because a company told them it was safe. ",The ${e://Field/label} system was 'switched on' at the time of the accident,Other (please specify),genderqueer/nonbinary trans ,White or European,-99,36,Some College,-99,51,,,,CoDrive
10/21/25 13:05,10/21/25 13:13,IP Address,99.67.138.16,100,487,TRUE,10/21/25 13:13,R_3zIL9KCt2GvpcuR,,,,,42.9285,-83.6332,anonymous,EN,I agree,647652cb5644044df439e1fb,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,51,81,67,75,The human driver is more at fault since I think the car can co-drive and fully drive. The driver should always be aware like he is the driver even if he is not. The car company is at fault but not as much as the driver,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,38,Some College,-99,67,,,,CoDrive
10/21/25 13:11,10/21/25 13:13,IP Address,76.183.66.115,100,135,TRUE,10/21/25 13:13,R_1f9FtwOoQzcil3j,,,,,30.5154,-97.6689,anonymous,EN,I agree,60fde5019e79712412b86751,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,20,100,22,100,"Well whether or not the car has ""autodrive"", I think the human behind the wheel should still pay attention enough to not cause anyone else damage.",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,27,College Graduate (4 year),-99,8,,,,AutoDrive
