StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q110,att_1,att_2,comp_1,comp_2,auto_1,resp_software1_10,resp_human1_10,liable_firm1_1,liable_human1_1,liab_text1,comp_3,co_1,resp_software2_10,resp_human2_10,liab_firm2_1,liab_human2_1,liab_text2,comp_4,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,ai_knowledge_1,PROLIFIC_PID,FL_12_DO,av_frame1_acc_DO,av_frame2_acc_DO
3/6/23 8:34,3/6/23 8:37,0,67.242.56.2,100,202,1,3/6/23 8:37,R_3EunZExckJNtou7,,,,,44.0969,-70.1863,anonymous,EN,1,5ac4c721e1099600016a823b,2,2,2,4,,,,,,,,5,0,100,0,100,The human driver needs to be paying attention while driving and not dinking around with his phone.,2,1,,3,,52,4,,1,85,5ac4c721e1099600016a823b,FL_36,,frame2_info3|liab_human2|resp_software2|resp_human2|liab_firm2|liab_text2
3/6/23 8:35,3/6/23 8:37,0,76.132.236.184,100,136,1,3/6/23 8:37,R_3QPmZkKaRAdq8go,,,,,39.1592,-123.1963,anonymous,EN,1,5df2be706e8aab1d1eb46feb,2,2,2,4,,,,,,,,2,69,100,75,100,"the human driver should be liable, especially if aeon wasn't meant to be 100% autonomous",1,1,,4,,33,4,,1,27,5df2be706e8aab1d1eb46feb,FL_36,,frame2_info3|resp_software2|resp_human2|liab_human2|liab_firm2|liab_text2
3/6/23 8:34,3/6/23 8:37,0,72.49.147.174,100,175,1,3/6/23 8:37,R_2xR9ePsUonKidtd,,,,,39.0805,-84.4559,anonymous,EN,1,5e4463978ea5130700f56037,2,1,2,4,5,51,80,51,82,The human is primarily responsible for control of the vehicle,4,,,,,,,,1,,3,,56,2,,1,61,5e4463978ea5130700f56037,FL_35,frame1_info3|liable_human1|liable_firm1|resp_software1|resp_human1|liab_text1,
3/6/23 8:34,3/6/23 8:37,0,72.74.75.120,100,173,1,3/6/23 8:37,R_22Mq3VkWD0q4AfI,,,,,42.5575,-71.1736,anonymous,EN,1,5f0e50c3a8d93519188a7525,2,2,2,4,,,,,,,,4,98,91,100,88,"The company put more resources into its program and made assurance it would work, the person relied on these",1,1,,3,,37,7,,1,39,5f0e50c3a8d93519188a7525,FL_36,,frame2_info3|liab_human2|resp_human2|liab_firm2|resp_software2|liab_text2
3/6/23 8:34,3/6/23 8:37,0,72.187.10.220,100,190,1,3/6/23 8:37,R_5zg4A0gWFBEpk3v,,,,,27.9455,-82.4598,anonymous,EN,1,62edced11d9948c019253ff6,2,2,2,4,5,75,50,55,55,I do not think there is enough information to determine who is more liable for this accident.,3,,,,,,,,1,,4,,21,1,,2,70,62edced11d9948c019253ff6,FL_35,frame1_info3|liable_firm1|resp_human1|resp_software1|liable_human1|liab_text1,
3/6/23 8:34,3/6/23 8:38,0,71.112.199.20,100,219,1,3/6/23 8:38,R_0uLEcqxznTRuxOx,,,,,40.4339,-79.9996,anonymous,EN,1,614e1be1b75d7b452e03414c,2,2,2,4,,,,,,,,4,73,37,22,68,"Co-pilot means the driver is still in control of the majority of the driving tasks, to included observing traffic conditions \ sign's.  ",2,1,,3,,34,1,,1,57,614e1be1b75d7b452e03414c,FL_36,,frame2_info3|resp_software2|resp_human2|liab_firm2|liab_human2|liab_text2
3/6/23 8:35,3/6/23 8:38,0,137.99.143.17,100,139,1,3/6/23 8:38,R_1hYJpHni5hsUyPF,,,,,41.8006,-72.2466,anonymous,EN,1,638e30270937d9c63194d732,2,2,2,4,5,96,42,91,26,"The company is responsible for the accident. As an autopilot system, it must be able to detect each and every stop sign or other information on the road without failure.",2,,,,,,,,1,,3,,19,3,,1,63,638e30270937d9c63194d732,FL_35,frame1_info3|liable_firm1|resp_human1|liable_human1|resp_software1|liab_text1,
3/6/23 8:36,3/6/23 8:38,0,153.33.127.29,100,114,1,3/6/23 8:38,R_3lzFo8Q3inEgWKf,,,,,32.9636,-96.7468,anonymous,EN,1,62f27a3248a586b50eb6770b,2,1,2,2,,,,,,,,4,62,71,65,73,The human is at fault for not paying attention and the company is at fault for a flawed driving system.,4,1,,2,,21,3,,1,1,62f27a3248a586b50eb6770b,FL_36,,frame2_info3|liab_human2|resp_human2|resp_software2|liab_firm2|liab_text2
3/6/23 8:34,3/6/23 8:38,0,73.184.125.191,100,199,1,3/6/23 8:38,R_21b6s1gR55XtUAT,,,,,33.9733,-84.2231,anonymous,EN,1,63b6ffb02943686f4f354741,2,2,2,4,5,70,95,95,100,I believe they are both liable but human driver is more liable because it it ultimately their responsibility to watch out for what is in front of them or around their vehicle.,4,,,,,,,,2,,1,,31,4,,1,30,63b6ffb02943686f4f354741,FL_35,frame1_info3|resp_software1|resp_human1|liable_firm1|liable_human1|liab_text1,
3/6/23 8:35,3/6/23 8:38,0,149.149.2.142,100,189,1,3/6/23 8:38,R_1GUHkwMbc1VdJTO,,,,,36.2178,-85.5423,anonymous,EN,1,63d13f20cabfb7e37c130047,2,2,2,4,,,,,,,,4,12,100,3,100,The human because they looked down at their phone so you need to be aware of surroundings when driving,1,1,,4,,22,3,,1,81,63d13f20cabfb7e37c130047,FL_36,,frame2_info3|liab_human2|liab_firm2|resp_human2|resp_software2|liab_text2
3/6/23 8:35,3/6/23 8:38,0,72.180.153.204,100,196,1,3/6/23 8:38,R_124NeAUZwKeAlH6,,,,,26.1617,-97.9956,anonymous,EN,1,6346bc352b70c4d6427bb005,2,2,2,2,,,,,,,,1,87,9,78,9,because they failed to program it properly code can also have human error,1,1,,4,,19,3,,2,0,6346bc352b70c4d6427bb005,FL_36,,frame2_info3|resp_software2|liab_firm2|liab_human2|resp_human2|liab_text2
3/6/23 8:35,3/6/23 8:38,0,71.167.18.104,100,213,1,3/6/23 8:38,R_1Cgar7PtYjzQoEF,,,,,40.7123,-74.0068,anonymous,EN,1,5ce4c8341bf7c9000150592e,2,2,2,4,3,70,50,70,50,"I think if the company claims that the driver does not need to pay attention, and that the machine is in control, then the company is responsible. ",4,,,,,,,,2,,5,,26,7,,2,9,5ce4c8341bf7c9000150592e,FL_35,frame1_info3|resp_software1|resp_human1|liable_firm1|liable_human1|liab_text1,
3/6/23 8:36,3/6/23 8:38,0,174.86.242.176,100,157,1,3/6/23 8:38,R_2WYKKxJgSjUsL7d,,,,,38.6154,-90.2159,anonymous,EN,1,609550ebd2fd05085720eca0,2,2,2,4,,,,,,,,5,60,80,60,80,"My understanding is that even if a car is self-driving, as of now the law states that you should still pay attention and be capable of attempting to avert an accident.",1,2,,5,,31,5,,1,60,609550ebd2fd05085720eca0,FL_36,,frame2_info3|liab_firm2|resp_software2|liab_human2|resp_human2|liab_text2
3/6/23 8:35,3/6/23 8:38,0,172.58.243.3,100,174,1,3/6/23 8:38,R_SK02M01WfE0n11T,,,,,38.894,-77.0365,anonymous,EN,1,64012dd5c39978def2518c84,2,2,2,4,,,,,,,,4,82,51,82,45,I think the aeon is more liable because the human driver was comfortable with the AEON car thinking that it would just drive for him. ,4,2,,1,,19,3,,1,31,64012dd5c39978def2518c84,FL_36,,frame2_info3|liab_firm2|resp_software2|resp_human2|liab_human2|liab_text2
3/6/23 8:35,3/6/23 8:38,0,104.49.245.128,100,221,1,3/6/23 8:38,R_1onWoWPUg9ZO35Y,,,,,38.22,-85.6942,anonymous,EN,1,5e2ac2aa0038f21089a533a4,2,2,2,4,5,22,100,21,100,I think that the human is still in charge of the vehicles actions. That is why there is a human required in the car at all times. I think the human should have been paying attention and should be liable.,2,,,,,,,,2,,3,,43,4,,1,18,5e2ac2aa0038f21089a533a4,FL_35,frame1_info3|resp_software1|liable_firm1|resp_human1|liable_human1|liab_text1,
3/6/23 8:34,3/6/23 8:38,0,65.14.13.163,100,279,1,3/6/23 8:38,R_3RsdDQfogpb2LUt,,,,,33.4166,-86.7795,anonymous,EN,1,6402682f1a17d6c87f4f3a89,2,1,2,4,,,,,,,,4,10,90,9,91,I believe the human is still responsible because they had the option to be in control of the situation and could have avoided the accident.,4,1,,3,,39,7,,1,21,6402682f1a17d6c87f4f3a89,FL_36,,frame2_info3|resp_human2|resp_software2|liab_firm2|liab_human2|liab_text2
3/6/23 8:34,3/6/23 8:38,0,208.58.101.200,100,261,1,3/6/23 8:38,R_DUFo77ryf0iYZeF,,,,,39.8771,-75.3235,anonymous,EN,1,5d171334b49a4a0001e8aca4,2,2,2,4,4,72,72,55,83,"I think it would depend on the expected level of automation. If the car is being marketed as something that a human can not involve themselves with in any way, then the company is liable. However if the human is supposed to pay attention and doesn't, then the human should be responsible. Autopilot in Tesla for example as of right now still tells you to pay attention to the road and keep your hands on the wheel. ",2,,,,,,,,1,,3,,32,3,,2,66,5d171334b49a4a0001e8aca4,FL_35,frame1_info3|resp_human1|liable_firm1|liable_human1|resp_software1|liab_text1,
3/6/23 8:36,3/6/23 8:38,0,99.44.66.156,100,172,1,3/6/23 8:38,R_3j0BJRw7Z0U7evm,,,,,33.7329,-118.2951,anonymous,EN,1,5fadeb340e10471fdeb5fbf5,2,2,2,2,,,,,,,,4,74,30,80,21,The company would be due to it being a copilot setting.,1,1,,4,,24,1,,1,22,5fadeb340e10471fdeb5fbf5,FL_36,,frame2_info3|resp_human2|liab_firm2|liab_human2|resp_software2|liab_text2
3/6/23 8:36,3/6/23 8:38,0,207.162.145.121,100,164,1,3/6/23 8:38,R_3J4VyoyLOSCMxP4,,,,,36.0606,-95.9456,anonymous,EN,1,610824959b488e57fa8a4a33,2,2,2,4,5,56,63,67,51,"The company is advertising an automated experience, thus the company is more liable. ",3,,,,,,,,2,,3,,46,5,,1,1,610824959b488e57fa8a4a33,FL_35,frame1_info3|liable_firm1|liable_human1|resp_human1|resp_software1|liab_text1,
3/6/23 8:36,3/6/23 8:39,0,107.185.183.183,100,169,1,3/6/23 8:39,R_1pWhyTyyWvahr9H,,,,,33.7832,-117.9773,anonymous,EN,1,5b6e9435885b0b0001bb034b,2,2,2,4,,,,,,,,4,56,75,50,74,The human driver is more at fault because if he had kept his eyes on the road he could have prevented the accident from happening in the first place.,2,1,,2,,26,4,,1,60,5b6e9435885b0b0001bb034b,FL_36,,frame2_info3|liab_firm2|resp_software2|liab_human2|resp_human2|liab_text2
3/6/23 8:35,3/6/23 8:39,0,45.22.36.157,100,206,1,3/6/23 8:39,R_2TtK0cW5AkV4XJa,,,,,41.6062,-87.2593,anonymous,EN,1,612810b001fe6cd5e7786c39,2,2,2,4,,,,,,,,5,20,80,19,95,"If the car is not considered fully automatic, and is only a “co-pilot”, then the human has the responsibility of actively monitoring the automatic machine driving in case of error. ",1,2,,3,,34,4,,1,39,612810b001fe6cd5e7786c39,FL_36,,frame2_info3|resp_human2|resp_software2|liab_human2|liab_firm2|liab_text2
3/6/23 8:34,3/6/23 8:39,0,71.222.66.168,100,278,1,3/6/23 8:39,R_3QJp0Qj9jIxd49q,,,,,36.1472,-115.1175,anonymous,EN,1,6234965d3869b875dc31d93a,2,2,2,4,,,,,,,,4,85,50,80,50,"I think they were both liable, but the company sold the car to the human with them thinking the automated driving feature was reliable, which was not.",1,1,,2,,29,3,,1,10,6234965d3869b875dc31d93a,FL_36,,frame2_info3|liab_human2|resp_human2|liab_firm2|resp_software2|liab_text2
3/6/23 8:35,3/6/23 8:39,0,98.177.40.22,100,254,1,3/6/23 8:39,R_54EyIwSxmbjk1SV,,,,,33.3874,-112.0998,anonymous,EN,1,63efd2be78899d81e1eeafdd,2,2,2,2,5,100,0,100,0,The company advertised the auto function of the car and because the function did not work on the car I would blame them. ,4,,,,,,,,1,,3,,27,3,,1,41,63efd2be78899d81e1eeafdd,FL_35,frame1_info3|resp_software1|liable_human1|liable_firm1|resp_human1|liab_text1,
3/6/23 8:36,3/6/23 8:39,0,98.61.98.2,100,203,1,3/6/23 8:39,R_1mfJSWBK2swP8TM,,,,,45.08,-93.0227,anonymous,EN,1,615c777509f34c8977bc45a7,2,2,2,4,4,45,55,20,75,"The perceived notion is that you will always have visibility of the road whether autonomous or self driven, in which you are still ultimately responsible for the actions and behavior of your car. EG - reading text messages, eyes off the road, etc. ",2,,,,,,,,1,,3,,33,2,,1,65,615c777509f34c8977bc45a7,FL_35,frame1_info3|resp_software1|resp_human1|liable_human1|liable_firm1|liab_text1,
3/6/23 8:36,3/6/23 8:39,0,76.174.83.14,100,216,1,3/6/23 8:39,R_3lWzmQdMlcJOsNe,,,,,34.1531,-118.4296,anonymous,EN,1,5db4b0ec43b4e1000ba773a4,2,2,2,4,5,51,50,50,51,I believe it may be dependent on whether they have safety features that malfunction.,4,,,,,,,,1,,4,,27,3,,2,50,5db4b0ec43b4e1000ba773a4,FL_35,frame1_info3|resp_human1|liable_human1|liable_firm1|resp_software1|liab_text1,
3/6/23 8:36,3/6/23 8:39,0,173.80.142.7,100,185,1,3/6/23 8:39,R_1CCw7pNPLGmpOUG,,,,,38.4203,-81.9947,anonymous,EN,1,5dfab99508267580dcdafe05,2,2,2,4,6,85,29,93,38,"Aeon is responsible, primarily, for the incident because they are expected to automatically have the car stop at the designated sign.",4,,,,,,,,1,,3,,38,4,,1,28,5dfab99508267580dcdafe05,FL_35,frame1_info3|resp_human1|liable_firm1|resp_software1|liable_human1|liab_text1,
3/6/23 8:35,3/6/23 8:39,0,75.166.198.6,100,257,1,3/6/23 8:39,R_BVYXfLRUBODle6d,,,,,39.7321,-104.9555,anonymous,EN,1,614cd9dba2dad462039739cf,2,2,2,2,,,,,,,,5,77,69,35,59,I think the company is more liable because it is the one that made the product.,2,2,,3,,19,3,,1,9,614cd9dba2dad462039739cf,FL_36,,frame2_info3|resp_software2|liab_human2|liab_firm2|resp_human2|liab_text2
3/6/23 8:36,3/6/23 8:39,0,136.32.212.128,100,172,1,3/6/23 8:39,R_yDB72m2t5qQ2ToB,,,,,39.0831,-94.5853,anonymous,EN,1,56e5e6ef25f3bd000a40820c,2,2,2,4,4,55,100,55,95,The human is still the legal driver of the vehicle and is more liable for the accident.,2,,,,,,,,2,,3,,50,2,,1,60,56e5e6ef25f3bd000a40820c,FL_35,frame1_info3|resp_human1|resp_software1|liable_firm1|liable_human1|liab_text1,
3/6/23 8:35,3/6/23 8:39,0,173.241.76.179,100,273,1,3/6/23 8:39,R_3iI17W6ZsoowSdJ,,,,,34.002,-89.3539,anonymous,EN,1,5e84bd7c34d5d9072128fac1,2,2,2,4,,,,,,,,4,30,70,30,70,"Ultimately, the human has control of the vehicle; they should be paying attention to the road unless the automatic driving system is said to be a full replacement for a human driver. ",1,1,,3,,35,4,,1,50,5e84bd7c34d5d9072128fac1,FL_36,,frame2_info3|liab_human2|liab_firm2|resp_software2|resp_human2|liab_text2
3/6/23 8:36,3/6/23 8:39,0,73.218.231.199,100,213,1,3/6/23 8:39,R_2pSr8Yjb2s36nvE,,,,,43.011,-71.4571,anonymous,EN,1,63f8f79c66dc8a297fe9e8bf,2,2,2,4,5,71,83,99,93,I feel that the company is most responsible because they are the ones who designed the car and touted its self-driving capabilities. However the Human should have been paying attention so they are liable and responsible too.,2,,,,,,,,2,,7,,34,4,,1,19,63f8f79c66dc8a297fe9e8bf,FL_35,frame1_info3|liable_firm1|resp_software1|liable_human1|resp_human1|liab_text1,
3/6/23 8:36,3/6/23 8:39,0,198.137.18.133,100,184,1,3/6/23 8:39,R_sYG3uRuCQb8rIzf,,,,,33.9332,-83.3536,anonymous,EN,1,61257718237068be5d6f59de,2,1,2,4,5,82,79,82,82,The human is more liable than the company because the human is the driver of the car.,2,,,,,,,,2,,3,,20,3,,2,17,61257718237068be5d6f59de,FL_35,frame1_info3|liable_human1|liable_firm1|resp_software1|resp_human1|liab_text1,
3/6/23 8:34,3/6/23 8:39,0,73.255.43.156,100,315,1,3/6/23 8:39,R_2q31eBk1nUGMOEh,,,,,29.5209,-95.1922,anonymous,EN,1,60e5a074e98d1be9227cc106,2,2,2,4,3,80,80,100,65,"I don't know the full extent of the cars autopilot system, but I do feel the autopilot has to be able to recognize stop signs if its allowed to be on the road. The person needs to be paying attention as well, but the autopilot is designed to stop in these situations, or should be.",2,,,,,,,,1,,3,,36,3,,1,60,60e5a074e98d1be9227cc106,FL_35,frame1_info3|resp_software1|resp_human1|liable_human1|liable_firm1|liab_text1,
3/6/23 8:35,3/6/23 8:39,0,172.58.224.149,100,246,1,3/6/23 8:39,R_eCWt3m23jj4xtF7,,,,,40.6375,-74.0216,anonymous,EN,1,63f8af70f71dc80ac2e3a302,2,2,2,4,,,,,,,,3,60,70,50,80,The human driver is more liable because if the car isn't 100% safely driven on its own the driver should have been paying attention.,4,2,,3,,27,3,,1,30,63f8af70f71dc80ac2e3a302,FL_36,,frame2_info3|resp_human2|resp_software2|liab_firm2|liab_human2|liab_text2
3/6/23 8:36,3/6/23 8:39,0,192.69.180.146,100,201,1,3/6/23 8:39,R_xfSGDEseSJbgPf3,,,,,38.0012,-84.5325,anonymous,EN,1,5f72312763fd391320f3e599,2,2,2,4,,,,,,,,6,50,89,50,100,The human driver is liable. Because he was driving. Sometimes machines fail.  ,2,2,,2,,32,1,,1,17,5f72312763fd391320f3e599,FL_36,,frame2_info3|liab_human2|resp_human2|liab_firm2|resp_software2|liab_text2
3/6/23 8:34,3/6/23 8:39,0,172.59.105.211,100,299,1,3/6/23 8:39,R_2Pv4tbUHQO9Wlh3,,,,,29.9734,-90.0885,anonymous,EN,1,5ff4df13509c7e47228fb5c5,2,2,2,4,6,92,10,98,4,Aeon the company would be responsible for the accident because it didn't see the car.,2,,,,,,,,2,,1,,32,1,,2,27,5ff4df13509c7e47228fb5c5,FL_35,frame1_info3|resp_human1|liable_firm1|liable_human1|resp_software1|liab_text1,
3/6/23 8:35,3/6/23 8:39,0,137.99.108.64,100,276,1,3/6/23 8:39,R_31a9RXLTtnkgrku,,,,,41.8095,-72.2511,anonymous,EN,1,63e51e847dc27b854c65e81e,2,2,2,4,5,71,61,70,39,"It depends on the level of autopilot, but if it is introduced as autopilot, meaning being able to drive itself, then it is in fault in this condition.",2,,,,,,,,1,,2,,19,3,,1,70,63e51e847dc27b854c65e81e,FL_35,frame1_info3|liable_firm1|resp_software1|liable_human1|resp_human1|liab_text1,
3/6/23 8:35,3/6/23 8:39,0,172.56.248.16,100,247,1,3/6/23 8:39,R_bkp7zpLuvdEQB7X,,,,,39.8286,-86.1796,anonymous,EN,1,5aa3609e6475f90001a04905,2,2,2,4,,,,,,,,4,90,100,60,90,"The human driver still has the majority of responsibility for the accident, even though I believe the company should be liable for a fourth of the cost of repair, legal fees, etc.",1,1,,3,,26,4,,1,61,5aa3609e6475f90001a04905,FL_36,,frame2_info3|liab_firm2|resp_software2|resp_human2|liab_human2|liab_text2
3/6/23 8:37,3/6/23 8:39,0,66.75.252.70,100,150,1,3/6/23 8:39,R_1Cg5ucsNUi4h5JE,,,,,32.7203,-117.1552,anonymous,EN,1,611e6704567a73202f78bef7,2,2,2,4,,,,,,,,4,20,100,50,100,"I still don't fully understand how autonomous this vehicle is and thus is hard to answer this question. Generally speaking, humans should fully be held responsible for their actions even with autonomy being more and more common unless it is an uncontrolled steering event.",1,1,,3,,41,4,,1,10,611e6704567a73202f78bef7,FL_36,,frame2_info3|liab_firm2|liab_human2|resp_human2|resp_software2|liab_text2
3/6/23 8:37,3/6/23 8:39,0,71.93.14.20,100,146,1,3/6/23 8:40,R_24BkSjgqnd9czDe,,,,,46.2532,-119.2864,anonymous,EN,1,6286575f2d911d52cff2db4e,2,2,2,4,3,56,85,55,85,"Computers are stupid and do exactly what you tell them to. Ultimately, the human should have paid attention and been ready to take control of the vehicle.",2,,,,,,,,1,,3,,24,3,,1,40,6286575f2d911d52cff2db4e,FL_35,frame1_info3|liable_human1|resp_human1|liable_firm1|resp_software1|liab_text1,
3/6/23 8:35,3/6/23 8:40,0,66.190.198.38,100,259,1,3/6/23 8:40,R_2EyLaXUBWfEJZkv,,,,,35.5386,-82.7038,anonymous,EN,1,63c9ac215c4fa7df2bbd4079,2,2,1,4,,,,,,,,5,80,70,84,71,Both are liable. Aeon for the software malfunction and the human for not babysitting the software.,1,1,,3,,60,3,,1,29,63c9ac215c4fa7df2bbd4079,FL_36,,frame2_info3|resp_software2|liab_human2|liab_firm2|resp_human2|liab_text2
3/6/23 8:36,3/6/23 8:40,0,76.188.236.153,100,216,1,3/6/23 8:40,R_3iL3dXELAg6vcJB,,,,,41.2307,-80.4539,anonymous,EN,1,55bce852fdf99b268358f83b,2,2,2,4,6,79,36,70,44,"I think the company Aeon is more liable for the accident because they promote an autopilot system that controls the car. However, I do think that the human should still be on alert, just in case, but the company needs to take the full brunt of the accident.",4,,,,,,,,1,,3,,34,3,,1,25,55bce852fdf99b268358f83b,FL_35,frame1_info3|liable_firm1|liable_human1|resp_software1|resp_human1|liab_text1,
3/6/23 8:34,3/6/23 8:40,0,35.136.195.181,100,348,1,3/6/23 8:40,R_2fBZSGCRTtLG1eM,,,,,28.9284,-82.4921,anonymous,EN,1,5485df6efdf99b416d19fe90,2,2,2,4,,,,,,,,5,91,83,92,81,"I think the company is a little more liable because their system should have been able to recognize a stop sign and alerted, took over or implemented a stop of the vehicle because of this recognition of the sign. What use is this co pilot if it is not going to recognize basic traffic signals, signs, hazzards.",1,1,,5,,49,4,,1,36,5485df6efdf99b416d19fe90,FL_36,,frame2_info3|liab_human2|resp_human2|liab_firm2|resp_software2|liab_text2
3/6/23 8:36,3/6/23 8:40,0,108.249.185.173,100,215,1,3/6/23 8:40,R_2tL86pAKLdQYTXG,,,,,36.1021,-97.0636,anonymous,EN,1,6110215ead475802dfba763a,2,2,2,4,5,80,90,60,90,"I think the human driver is more liable for the accident because we can never trust machines to be 100% perfect and accurate, so the human driver should still have had his eyes on the road to know what was happening.",3,,,,,,,,1,,3,,20,4,,1,30,6110215ead475802dfba763a,FL_35,frame1_info3|liable_firm1|resp_software1|resp_human1|liable_human1|liab_text1,
3/6/23 8:34,3/6/23 8:40,0,172.12.24.38,100,330,1,3/6/23 8:40,R_2EFX5O5uzjeCTYX,,,,,42.294,-83.3146,anonymous,EN,1,62fb9a3f8da41fb2b6d28121,2,2,2,4,3,64,65,69,70,"I think the human is more responsible for the accident, because the autopilot feature just seems like a more advanced version of cruise control, rather than a full on autonomous driving experience. HOWEVER, the company should still be held accountable, as the language in this scenario mentions the car doesn't notice the stop sign either.",2,,,,,,,,4,"Nonbinary, genderfluid, transgender, demiwoman",6,Multiracial/Mixed,34,4,,2,75,62fb9a3f8da41fb2b6d28121,FL_35,frame1_info3|liable_firm1|liable_human1|resp_human1|resp_software1|liab_text1,
3/6/23 8:36,3/6/23 8:40,0,71.52.52.161,100,241,1,3/6/23 8:40,R_29cqWJ69FZmIVMA,,,,,36.175,-115.1372,anonymous,EN,1,62c4dbae8fb1ff9cd93a3150,2,2,2,4,6,65,68,65,67,I feel that they both are liable for the accident.  The product is faulty and the human was not monitoring what the vehicle was doing.,4,,,,,,,,1,,3,,40,4,,1,57,62c4dbae8fb1ff9cd93a3150,FL_35,frame1_info3|liable_firm1|resp_human1|resp_software1|liable_human1|liab_text1,
3/6/23 8:36,3/6/23 8:40,0,73.224.223.22,100,247,1,3/6/23 8:40,R_1F9a7E7J398olmm,,,,,31.1455,-81.4981,anonymous,EN,1,6312bdcf64c0abf681b89dd5,2,2,2,4,5,75,95,75,95,I think the company is partially liable as it's their software that should catch such things. The driver was extremely negligent and should have monitored the autopilot.,2,,,,,,,,1,,3,,33,4,,1,70,6312bdcf64c0abf681b89dd5,FL_35,frame1_info3|liable_firm1|resp_human1|liable_human1|resp_software1|liab_text1,
